branch_trigger_threshold,branch_budget,num_cases,candidate_pool_recall_count,candidate_pool_recall,num_correct,accuracy,mean_selected_requests,mean_total_replayed_requests,median_total_replayed_requests,p90_total_replayed_requests,p95_total_replayed_requests,max_total_replayed_requests,triggered_case_count_by_probability,branch_cases_with_saved_rows,branch_rows_replayed,extra_roots_total,overrides_applied,candidate_pool_misses,misses
0.805796,3,49,49,1.0,48,0.9795918367346939,7.122448979591836,11.877551020408163,5.0,23.60000000000001,67.39999999999989,85.0,5,5,15,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.8058,3,49,49,1.0,48,0.9795918367346939,7.122448979591836,11.877551020408163,5.0,23.60000000000001,67.39999999999989,85.0,5,5,15,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.80585,3,49,49,1.0,48,0.9795918367346939,7.122448979591836,11.877551020408163,5.0,23.60000000000001,67.39999999999989,85.0,5,5,15,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.0,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,49,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
6e-06,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,48,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
1.4e-05,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,48,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
1.9e-05,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,47,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
2.6e-05,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,46,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
3.3e-05,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,45,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
8.7e-05,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,43,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000164,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,43,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000211,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,41,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000293,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,40,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000356,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,40,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000426,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,38,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000459,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,37,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000493,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,37,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000535,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,35,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000659,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,35,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000661,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,34,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000678,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,33,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000707,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,31,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.000777,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,30,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.00078,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,30,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.001095,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,28,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.001173,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,27,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.001256,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,26,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.001431,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,25,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.001684,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,24,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.00202,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,22,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.002164,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,21,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.002763,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,21,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.002911,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,20,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.003491,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,19,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.005379,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,17,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.006396,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,17,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.020835,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,15,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.023684,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,15,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.025,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,14,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.033872,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,14,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.036037,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,12,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.037945,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,11,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.05,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,11,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.057263,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,11,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.058586,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,10,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.075,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,9,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.09436,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,8,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.1,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,8,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.116507,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,7,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.128641,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,6,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.15,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,6,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.2,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,6,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.225,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,6,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.3,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,6,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.5,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,6,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.75,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,6,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.8,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,6,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.805,3,49,49,1.0,48,0.9795918367346939,7.163265306122449,12.346938775510203,5.0,26.80000000000001,67.39999999999989,85.0,6,6,18,12,1,,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis
0.96,1,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,7.571428571428571,5.0,17.400000000000006,23.599999999999994,45.0,2,2,2,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.98,1,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,7.571428571428571,5.0,17.400000000000006,23.599999999999994,45.0,2,2,2,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.96,2,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,7.816326530612245,5.0,19.0,23.599999999999994,51.0,2,2,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.98,2,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,7.816326530612245,5.0,19.0,23.599999999999994,51.0,2,2,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.94,1,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.0,5.0,17.400000000000006,23.599999999999994,47.0,3,3,3,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.959212,1,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.0,5.0,17.400000000000006,23.599999999999994,47.0,3,3,3,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.96,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.448979591836734,5.0,19.80000000000001,25.19999999999999,75.0,2,2,6,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.98,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.448979591836734,5.0,19.80000000000001,25.19999999999999,75.0,2,2,6,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.805887,1,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.8059,1,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.81,1,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.9,1,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.938905,1,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.489795918367347,5.0,17.400000000000006,36.199999999999875,48.0,4,4,4,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.94,2,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.53061224489796,5.0,19.0,23.599999999999994,61.0,3,3,6,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.959212,2,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,8.53061224489796,5.0,19.0,23.599999999999994,61.0,3,3,6,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.805887,2,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.26530612244898,5.0,19.0,39.79999999999984,61.0,4,4,8,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.8059,2,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.26530612244898,5.0,19.0,39.79999999999984,61.0,4,4,8,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.81,2,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.26530612244898,5.0,19.0,39.79999999999984,61.0,4,4,8,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.9,2,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.26530612244898,5.0,19.0,39.79999999999984,61.0,4,4,8,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.938905,2,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.26530612244898,5.0,19.0,39.79999999999984,61.0,4,4,8,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.94,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.653061224489797,5.0,19.80000000000001,25.19999999999999,85.0,3,3,9,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.959212,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,9.653061224489797,5.0,19.80000000000001,25.19999999999999,85.0,3,3,9,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.805887,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,10.877551020408163,5.0,19.80000000000001,55.39999999999972,85.0,4,4,12,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.8059,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,10.877551020408163,5.0,19.80000000000001,55.39999999999972,85.0,4,4,12,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.81,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,10.877551020408163,5.0,19.80000000000001,55.39999999999972,85.0,4,4,12,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.9,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,10.877551020408163,5.0,19.80000000000001,55.39999999999972,85.0,4,4,12,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.938905,3,49,48,0.9795918367346939,47,0.9591836734693877,6.959183673469388,10.877551020408163,5.0,19.80000000000001,55.39999999999972,85.0,4,4,12,12,1,test:81691,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media
0.98287,1,49,47,0.9591836734693877,46,0.9387755102040817,6.938775510204081,7.1020408163265305,5.0,17.400000000000006,22.599999999999994,26.0,1,1,1,10,1,test:81691; test:35039,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis
0.99,1,49,47,0.9591836734693877,46,0.9387755102040817,6.938775510204081,7.1020408163265305,5.0,17.400000000000006,22.599999999999994,26.0,1,1,1,10,1,test:81691; test:35039,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis
0.98287,2,49,47,0.9591836734693877,46,0.9387755102040817,6.938775510204081,7.224489795918367,5.0,19.0,22.599999999999994,26.0,1,1,2,10,1,test:81691; test:35039,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis
0.99,2,49,47,0.9591836734693877,46,0.9387755102040817,6.938775510204081,7.224489795918367,5.0,19.0,22.599999999999994,26.0,1,1,2,10,1,test:81691; test:35039,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis
0.98287,3,49,47,0.9591836734693877,46,0.9387755102040817,6.938775510204081,7.36734693877551,5.0,19.60000000000001,23.599999999999994,26.0,1,1,3,10,1,test:81691; test:35039,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis
0.99,3,49,47,0.9591836734693877,46,0.9387755102040817,6.938775510204081,7.36734693877551,5.0,19.60000000000001,23.599999999999994,26.0,1,1,3,10,1,test:81691; test:35039,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis
0.0,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
6e-06,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
1.4e-05,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
1.9e-05,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
2.6e-05,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
3.3e-05,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
8.7e-05,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
0.000164,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
0.000211,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
0.000293,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
0.000356,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
0.000426,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
0.000459,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
0.000493,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
0.000535,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
0.000659,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
0.000661,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
0.000678,0,49,46,0.9387755102040817,45,0.9183673469387755,7.0,7.0,5.0,17.400000000000006,22.599999999999994,26.0,0,0,0,10,1,test:81691; test:35039; test:76022,test:111176:Acute rhinosinusitis->Chronic rhinosinusitis; test:81691:Croup->Acute otitis media; test:35039:Myocarditis->Pericarditis; test:76022:Panic attack->Myocarditis
