fpr,tpr
0.0,0.0
0.0,0.001148105625717566
0.0,0.0539609644087256
0.0008857395925597874,0.0539609644087256
0.0008857395925597874,0.07003444316877153
0.001771479185119575,0.07003444316877153
0.001771479185119575,0.0711825487944891
0.00354295837023915,0.0711825487944891
0.00354295837023915,0.1044776119402985
0.0044286979627989375,0.1044776119402985
0.0044286979627989375,0.10562571756601608
0.007971656333038087,0.10562571756601608
0.007971656333038087,0.14580941446613088
0.008857395925597875,0.14580941446613088
0.008857395925597875,0.1549942594718714
0.00974313551815766,0.1549942594718714
0.00974313551815766,0.16073478760045926
0.010628875110717449,0.16073478760045926
0.010628875110717449,0.17221584385763491
0.011514614703277236,0.17221584385763491
0.011514614703277236,0.18140068886337543
0.012400354295837024,0.18140068886337543
0.012400354295837024,0.2066590126291619
0.013286093888396812,0.2066590126291619
0.013286093888396812,0.2261768082663605
0.0141718334809566,0.2261768082663605
0.0141718334809566,0.2330654420206659
0.015057573073516387,0.2330654420206659
0.015057573073516387,0.2537313432835821
0.015943312666076175,0.2537313432835821
0.015943312666076175,0.25602755453501724
0.01682905225863596,0.25602755453501724
0.01682905225863596,0.2571756601607348
0.01771479185119575,0.2571756601607348
0.01771479185119575,0.26521239954075776
0.018600531443755536,0.26521239954075776
0.018600531443755536,0.269804822043628
0.01948627103631532,0.269804822043628
0.01948627103631532,0.27898966704936856
0.02037201062887511,0.27898966704936856
0.02037201062887511,0.2835820895522388
0.021257750221434897,0.2835820895522388
0.021257750221434897,0.2881745120551091
0.022143489813994686,0.2881745120551091
0.022143489813994686,0.29161882893226176
0.023029229406554472,0.29161882893226176
0.023029229406554472,0.3076923076923077
0.024800708591674048,0.3076923076923077
0.024800708591674048,0.31343283582089554
0.025686448184233834,0.31343283582089554
0.025686448184233834,0.31917336394948337
0.026572187776793623,0.31917336394948337
0.026572187776793623,0.32950631458094143
0.02745792736935341,0.32950631458094143
0.02745792736935341,0.33983926521239954
0.0283436669619132,0.33983926521239954
0.0283436669619132,0.3421354764638347
0.029229406554472984,0.3421354764638347
0.029229406554472984,0.3478760045924225
0.030115146147032774,0.3478760045924225
0.030115146147032774,0.3582089552238806
0.03100088573959256,0.3582089552238806
0.03100088573959256,0.3811710677382319
0.03188662533215235,0.3811710677382319
0.03188662533215235,0.399540757749713
0.03277236492471213,0.399540757749713
0.03277236492471213,0.40642939150401836
0.03365810451727192,0.40642939150401836
0.03365810451727192,0.4431687715269805
0.03454384410983171,0.4431687715269805
0.03454384410983171,0.4454649827784156
0.0354295837023915,0.4454649827784156
0.0354295837023915,0.4489092996555683
0.03631532329495128,0.4489092996555683
0.03631532329495128,0.452353616532721
0.03720106288751107,0.452353616532721
0.03720106288751107,0.4936854190585534
0.03808680248007086,0.4936854190585534
0.03808680248007086,0.505166475315729
0.03897254207263064,0.505166475315729
0.03897254207263064,0.5086107921928817
0.04074402125775022,0.5086107921928817
0.04074402125775022,0.513203214695752
0.04162976085031001,0.513203214695752
0.04162976085031001,0.5442020665901263
0.042515500442869794,0.5442020665901263
0.042515500442869794,0.5487944890929966
0.043401240035429584,0.5487944890929966
0.043401240035429584,0.5510907003444316
0.04428697962798937,0.5510907003444316
0.04428697962798937,0.5625717566016073
0.045172719220549155,0.5625717566016073
0.045172719220549155,0.582089552238806
0.046058458813108945,0.582089552238806
0.046058458813108945,0.5832376578645235
0.046944198405668734,0.5832376578645235
0.046944198405668734,0.5947187141216992
0.047829937998228524,0.5947187141216992
0.047829937998228524,0.6016073478760046
0.048715677590788306,0.6016073478760046
0.048715677590788306,0.6027554535017221
0.050487156775907885,0.6027554535017221
0.050487156775907885,0.6050516647531573
0.05137289636846767,0.6050516647531573
0.05137289636846767,0.6211251435132032
0.053144375553587246,0.6211251435132032
0.053144375553587246,0.6337543053960965
0.054030115146147036,0.6337543053960965
0.054030115146147036,0.6636050516647531
0.05757307351638618,0.6636050516647531
0.05757307351638618,0.6681974741676234
0.05845881310894597,0.6681974741676234
0.05845881310894597,0.6819747416762342
0.05934455270150576,0.6819747416762342
0.05934455270150576,0.6865671641791045
0.06023029229406555,0.6865671641791045
0.06023029229406555,0.6888633754305397
