fpr,tpr
0.0,0.0
0.0,0.0011389521640091116
0.0,0.10250569476082004
0.00089126559714795,0.10250569476082004
0.00089126559714795,0.12072892938496584
0.0017825311942959,0.12072892938496584
0.0017825311942959,0.1958997722095672
0.00267379679144385,0.1958997722095672
0.00267379679144385,0.2061503416856492
0.0035650623885918,0.2061503416856492
0.0035650623885918,0.224373576309795
0.004456327985739751,0.224373576309795
0.004456327985739751,0.2539863325740319
0.0053475935828877,0.2539863325740319
0.0053475935828877,0.2722095671981777
0.006238859180035651,0.2722095671981777
0.006238859180035651,0.2972665148063781
0.0071301247771836,0.2972665148063781
0.0071301247771836,0.30637813211845105
0.008912655971479501,0.30637813211845105
0.008912655971479501,0.31548974943052394
0.00980392156862745,0.31548974943052394
0.00980392156862745,0.3462414578587699
0.0106951871657754,0.3462414578587699
0.0106951871657754,0.35079726651480636
0.011586452762923352,0.35079726651480636
0.011586452762923352,0.3564920273348519
0.012477718360071301,0.3564920273348519
0.012477718360071301,0.357630979498861
0.013368983957219251,0.357630979498861
0.013368983957219251,0.36560364464692485
0.0142602495543672,0.36560364464692485
0.0142602495543672,0.3895216400911162
0.015151515151515152,0.3895216400911162
0.015151515151515152,0.3906605922551253
0.016042780748663103,0.3906605922551253
0.016042780748663103,0.39749430523917995
0.01871657754010695,0.39749430523917995
0.01871657754010695,0.4054669703872437
0.0196078431372549,0.4054669703872437
0.0196078431372549,0.40888382687927105
0.020499108734402853,0.40888382687927105
0.020499108734402853,0.4123006833712984
0.0213903743315508,0.4123006833712984
0.0213903743315508,0.42596810933940776
0.022281639928698752,0.42596810933940776
0.022281639928698752,0.43507972665148065
0.023172905525846704,0.43507972665148065
0.023172905525846704,0.43621867881548976
0.02406417112299465,0.43621867881548976
0.02406417112299465,0.44533029612756264
0.024955436720142603,0.44533029612756264
0.024955436720142603,0.4544419134396355
0.025846702317290554,0.4544419134396355
0.025846702317290554,0.45558086560364464
0.026737967914438502,0.45558086560364464
0.026737967914438502,0.46583143507972663
0.027629233511586453,0.46583143507972663
0.027629233511586453,0.479498861047836
0.0285204991087344,0.479498861047836
0.0285204991087344,0.48291571753986334
0.029411764705882353,0.48291571753986334
0.029411764705882353,0.4920273348519362
0.031194295900178252,0.4920273348519362
0.031194295900178252,0.5113895216400911
0.03208556149732621,0.5113895216400911
0.03208556149732621,0.5193621867881549
0.03297682709447415,0.5193621867881549
0.03297682709447415,0.5216400911161732
0.0338680926916221,0.5216400911161732
0.0338680926916221,0.5227790432801822
0.034759358288770054,0.5227790432801822
0.034759358288770054,0.5261958997722096
0.035650623885918005,0.5261958997722096
0.035650623885918005,0.5284738041002278
0.036541889483065956,0.5284738041002278
0.036541889483065956,0.5353075170842825
0.0374331550802139,0.5353075170842825
0.0374331550802139,0.5387243735763098
0.03832442067736185,0.5387243735763098
0.03832442067736185,0.5398633257403189
0.0392156862745098,0.5398633257403189
0.0392156862745098,0.5478359908883826
