fpr,tpr
0.0,0.0
0.0,0.0011210762331838565
0.0,0.27242152466367714
0.0009025270758122744,0.27242152466367714
0.0009025270758122744,0.2802690582959641
0.0018050541516245488,0.2802690582959641
0.0018050541516245488,0.3251121076233184
0.0036101083032490976,0.3251121076233184
0.0036101083032490976,0.34080717488789236
0.004512635379061372,0.34080717488789236
0.004512635379061372,0.3744394618834081
0.005415162454873646,0.3744394618834081
0.005415162454873646,0.3867713004484305
0.00631768953068592,0.3867713004484305
0.00631768953068592,0.4024663677130045
0.008122743682310469,0.4024663677130045
0.008122743682310469,0.42937219730941706
0.009025270758122744,0.42937219730941706
0.009025270758122744,0.4383408071748879
0.011732851985559567,0.4383408071748879
0.011732851985559567,0.44506726457399104
0.01263537906137184,0.44506726457399104
0.01263537906137184,0.46300448430493274
0.013537906137184115,0.46300448430493274
0.013537906137184115,0.46524663677130046
0.01444043321299639,0.46524663677130046
0.01444043321299639,0.4730941704035874
0.016245487364620937,0.4730941704035874
0.016245487364620937,0.47533632286995514
0.017148014440433214,0.47533632286995514
0.017148014440433214,0.48318385650224216
0.01895306859205776,0.48318385650224216
0.01895306859205776,0.484304932735426
0.019855595667870037,0.484304932735426
0.019855595667870037,0.4943946188340807
0.02075812274368231,0.4943946188340807
0.02075812274368231,0.5044843049327354
0.021660649819494584,0.5044843049327354
0.021660649819494584,0.5201793721973094
0.02256317689530686,0.5201793721973094
0.02256317689530686,0.523542600896861
0.023465703971119134,0.523542600896861
0.023465703971119134,0.5358744394618834
0.024368231046931407,0.5358744394618834
0.024368231046931407,0.5392376681614349
0.02527075812274368,0.5392376681614349
0.02527075812274368,0.577354260089686
0.026173285198555957,0.577354260089686
0.026173285198555957,0.5818385650224215
0.02707581227436823,0.5818385650224215
0.02707581227436823,0.5874439461883408
0.027978339350180504,0.5874439461883408
0.027978339350180504,0.5952914798206278
0.02888086642599278,0.5952914798206278
0.02888086642599278,0.5964125560538116
0.030685920577617327,0.5964125560538116
0.030685920577617327,0.6132286995515696
0.032490974729241874,0.6132286995515696
0.032490974729241874,0.6154708520179372
0.033393501805054154,0.6154708520179372
0.033393501805054154,0.6233183856502242
0.03429602888086643,0.6233183856502242
0.03429602888086643,0.6289237668161435
0.0351985559566787,0.6289237668161435
0.0351985559566787,0.6300448430493274
0.036101083032490974,0.6300448430493274
0.036101083032490974,0.6322869955156951
0.03790613718411552,0.6322869955156951
0.03790613718411552,0.6345291479820628
0.0388086642599278,0.6345291479820628
0.0388086642599278,0.6378923766816144
0.039711191335740074,0.6378923766816144
0.039711191335740074,0.6390134529147982
0.04061371841155235,0.6390134529147982
0.04061371841155235,0.6446188340807175
0.04151624548736462,0.6446188340807175
0.04151624548736462,0.6457399103139013
0.04332129963898917,0.6457399103139013
0.04332129963898917,0.649103139013453
0.04422382671480144,0.649103139013453
0.04422382671480144,0.655829596412556
